MATRICULA,NOME,EST_CIVIL,GRAU_INSTRUCAO,NASC_DT,SEXO,LOCALIZACAO,FUNCAO_LOCALIZACAO,LOCALIZACAO_DT,POSSE_BANCO_DT
2961873,André Caldeira,2,8,14111988,1,9974,12392,2023-01-31,2013-02-18
2965489,Anthony da Luz,8,7,8121979,1,9880,12051,2022-11-09,2011-09-19
3015982,Bernardo Nascimento,3,8,9051970,1,9880,12051,2024-01-31,2000-05-22
3026378,Bruno Silva,2,8,17061979,1,9974,12331,2023-11-16,2014-03-17
3041235,Carlos Eduardo Sales,8,8,22091975,1,9880,12381,2017-11-17,2006-03-20
3046672,Cauã Garcia,1,7,13101971,1,9880,12381,2007-08-13,2011-02-07
3119303,Erick Novaes,1,8,16101990,1,9880,12331,2014-09-04,2005-02-14
3125067,Fernando Ramos,8,8,21021979,1,9880,12381,2012-04-09,2009-12-01
3166659,João Guilherme Silveira,1,8,7061985,1,9880,12050,2014-08-28,2012-08-20
3169699,João Lucas Costela,1,8,14091983,1,9974,12010,2022-11-04,2008-02-25
3211522,Leonardo Silveira,8,8,14101986,1,9880,12051,2023-03-23,2004-06-28
3220540,Lucca Jesus,2,8,14101979,1,9880,12331,2018-06-01,2002-01-28
3242078,Marcelo Duarte,2,8,15121986,1,9880,12331,2016-11-07,1993-08-09
3255600,Mathias Almeida,8,8,19051983,1,9880,12331,2024-05-21,2000-04-10
3328075,Ravi Camargo,2,8,18071979,1,9974,12381,2022-03-16,2000-06-26
3340741,Rhavi Rodrigues,1,8,17071982,1,9880,12381,2024-01-13,1998-11-23
3406516,Alícia Mendes,2,8,6041980,2,9974,12330,2021-02-08,2002-03-11
3411894,Amanda Cassiano,8,8,19011979,2,9974,12331,2021-09-10,2009-03-23
3418379,Ana Julia Leão,3,8,22101969,2,9974,12380,2023-09-19,2003-02-17
3522582,Larissa Casa Grande,8,8,21021979,2,9974,12381,2019-11-29,2005-10-24
3557683,Lunna Pimenta,1,8,25091978,2,9880,12331,2024-01-15,2009-12-01
3585939,Maria Júlia Rezende,2,8,9051983,2,9880,12381,2021-05-11,2003-01-06
3625174,Maysa Souza,1,8,10101979,2,9880,12381,2022-11-14,2001-12-17
3733981,Eloá Abreu,1,8,28031980,2,9880,12380,2017-02-13,1998-11-16
3736355,Eloá Cavalcanti,1,8,1101988,2,9974,12331,2024-03-19,2004-06-21
3754233,Eloá Novaes,1,8,1111992,2,9880,12381,2019-01-04,2011-08-01
3885402,Enrico Camargo,1,8,11051984,1,9880,12380,2014-05-26,1992-08-20
4009972,Ester Macedo,2,8,14021980,2,9974,12381,2017-02-20,2009-12-01
4029480,Esther Andrade,2,8,27011984,2,9880,12392,2012-11-01,2004-08-09
4185648,Francisco Jesus,1,8,15011994,1,9880,12051,2022-09-08,1993-07-16
4290588,Gael Andrade,1,8,20091983,1,9974,12331,2023-02-14,2005-03-28
4444402,Hadassa Martins,2,8,13061992,2,9880,12392,2023-07-17,2010-04-12
4458832,Heitor Correia,2,8,11091981,1,9880,12380,2021-02-18,2009-12-01
4543921,Heloisa da Luz,1,8,3051981,2,9974,12381,2023-12-11,2003-09-01
4550926,Heloísa da Rosa,1,8,28071972,2,9974,12331,2023-08-04,2000-08-21
4585357,Henrique Almeida,2,8,14031980,1,9880,12381,2023-07-31,2010-07-12
4597951,Henrique Cardoso,3,8,16031977,1,9880,12010,2024-03-18,2009-12-01
4634162,Henry Gabriel Cavalcanti,8,8,8011978,1,9880,12331,2012-10-08,2003-11-10
4636074,Henry Gabriel Correia,3,8,26101977,1,9880,12051,2018-11-05,2011-09-26
4832822,Isabelly Caldeira,1,8,1111976,2,9880,12381,2015-07-01,2000-12-11
4850084,Isabelly Lopes,1,8,3031982,2,9974,12381,2024-02-05,2004-09-13
4875058,Isadora Barros,1,8,15041985,2,9880,12381,2019-08-30,2009-12-01
4897744,Isaque da Conceição,3,8,9101981,1,9880,12060,2023-10-30,2005-06-13
4907543,Isaque Guerra,1,8,3041984,1,9974,12381,2022-11-21,2008-06-30
4958899,Jade Cassiano,2,8,18091984,2,9974,12330,2019-06-25,1987-07-23
4963297,Jade da Rocha,1,8,18091982,2,9880,12392,2021-05-07,2008-09-01
5012554,João Felipe Brito,1,8,11071977,1,9880,12331,2024-02-19,2000-06-12
5021973,João Felipe da Rocha,2,8,1041978,1,9974,12051,2021-06-01,2009-12-01
5026222,João Felipe Mendes,2,8,31031981,1,9880,12331,2022-06-24,2011-09-12
5035481,João Gabriel Barbosa,8,8,27051985,1,9880,12331,2017-02-22,2018-12-03
5037535,João Gabriel Carvalho,3,8,4091966,1,9880,12051,2013-08-01,2002-07-08
5062338,João Gabriel Pacheco,1,8,10051990,1,9880,12381,2023-03-06,2003-12-15
5167048,João Pedro Lima,2,7,6091984,1,9880,12331,2021-06-17,2000-03-13
5223037,Joaquim Costela,2,8,5061984,1,9974,12083,2023-10-23,2005-03-07
5311467,José Pedro Duarte,1,8,24071973,1,9974,12381,2022-06-20,2006-10-30
5330928,José Sales,2,8,11041984,1,9880,12010,2011-08-02,1998-06-22
5336481,Josué Aragão,1,8,30081990,1,9880,12331,2021-04-27,2000-03-13
5344559,Josué Dias,2,8,21091998,1,9880,12331,2014-08-14,2002-02-18
5381977,Júlia Cardoso,3,8,13041972,2,9880,12381,2024-02-20,2007-08-20
5387384,Julia da Cruz,1,8,6061983,2,9880,12381,2016-03-14,2000-05-08
5419441,Júlia Oliveira,3,8,25021988,2,9880,12331,2019-08-29,2008-09-08
5443299,Juliana da Conceição,3,8,2111982,2,9880,12051,2023-02-02,2012-04-09
5456124,Juliana Rezende,2,8,29091980,2,9880,12392,2023-05-29,2009-02-09
5484703,Kaique Teixeira,1,8,17081983,1,9880,12381,2024-01-15,2007-08-06
5493577,Kamilly Cavalcanti,2,8,6081981,2,9880,12331,2022-01-24,2000-02-28
5602503,Laura Costela,3,8,29111987,2,9880,12051,2014-09-08,2003-11-03
5686143,Léo da Costa,1,8,6021980,1,9880,12392,2012-01-11,2003-09-01
5719152,Leonardo Fogaça,1,8,19101980,1,9880,12331,2017-02-01,2012-01-09
5769205,Levi Câmara,2,8,17051996,1,9880,12381,2013-07-03,2003-05-05
5839489,Liam Vieira,3,8,16081969,1,9974,12010,2021-11-22,2015-04-06
5867208,Lorena da Cruz,1,8,19071978,2,9880,12381,2024-01-23,2007-08-27
5870540,Lorena da Mota,2,8,1061980,2,9880,12010,2023-07-14,2009-12-01
5894865,Lorenzo Barbosa,2,8,15112000,1,9880,12392,2023-08-07,1998-10-26
5959231,Luana Ferreira,2,8,17061961,2,9880,12381,2023-07-17,2002-12-02
5968455,Luana Silva,2,8,13101980,2,9880,12392,2023-03-20,1998-10-05
6019117,Lucas da Conceição,2,8,14111985,1,9974,12331,2024-01-26,2007-08-13
6046189,Lucas Gabriel Pimenta,3,8,23101985,1,9974,12051,2021-04-06,2012-11-05
6075892,Lucca da Mata,1,8,21011968,1,9880,12381,2014-07-21,2024-04-03
6145720,Luísa Cassiano,1,8,19081970,2,9880,12392,2023-10-05,2004-05-03
6177179,Luiz Felipe Montenegro,1,8,29011985,1,9880,12331,2021-03-05,2012-06-11
6184352,Luiz Felipe Ramos,1,8,2031982,1,9974,12331,2022-11-17,2007-08-20
6221357,Luiz Gustavo Pimenta,3,8,9051987,1,9880,12331,2021-09-30,2008-10-06
6309839,Luiz Otávio Silveira,5,8,15041980,1,9880,12381,2014-03-17,2005-05-30
6345346,Luna Caldeira,2,8,22101986,2,9880,12381,2017-03-01,2000-05-08
6392274,Lunna da Costa,1,8,12111965,2,9880,12381,2022-03-15,2009-06-15
6413584,Lunna Rocha,1,8,11091988,2,9880,12392,2011-03-11,1998-11-30
6413713,Lunna Vasconcelos,3,8,8031985,2,9880,12331,2019-08-29,2009-12-07
6458233,Maitê Teixeira,2,6,19041980,2,9974,12392,2024-03-14,2008-05-26
6481656,Manuela Vieira,3,8,17021990,2,9880,12381,2017-02-13,2014-11-03
6504576,Manuella Melo,1,8,17111971,2,9880,12331,2022-11-07,2000-09-11
6580421,Marcos Vinicius Macedo,1,8,4061976,1,9880,12425,2018-03-07,2001-10-22
6593595,Maria Alice Azevedo,2,8,14051982,2,9880,12083,2023-11-27,1993-03-29
6604364,Maria Alice da Mota,1,8,28121990,2,9974,12392,2016-11-18,2008-07-28
6621946,Maria Alice Pimenta,2,8,28111977,2,9880,12331,2024-01-16,2011-01-17
6661202,Maria Clara Pacheco,1,8,19051978,2,9880,12392,2024-03-05,2000-04-24
6734576,Maria Flor Montenegro,3,8,3071985,2,9880,12381,2024-03-01,2005-02-14
6739227,Maria Flor Sá,2,8,1121994,2,9880,12331,2024-04-01,2007-11-05
6798103,Maria Isis da Paz,3,8,25111976,2,9974,12381,2024-01-22,2000-04-24
6798200,Maria Isis Guerra,2,8,4021983,2,9880,12331,2023-08-15,1998-11-16
6844488,Maria Júlia Sampaio,2,8,13121979,2,9880,12392,2023-04-10,2011-05-30
6881471,Maria Liz da Rosa,1,8,6041979,2,9880,12060,2022-05-03,2015-09-28
6898091,Maria Liz Silva,2,8,30061977,2,9880,12051,2021-02-22,2000-03-27
6908657,Maria Luísa da Conceição,1,8,22101972,2,9880,998,2023-02-06,2010-09-13
6938780,Maria Luiza Garcia,3,8,11041984,2,9974,998,2023-10-25,2003-01-20
6976245,Maria Sophia Albuquerque,2,8,28101982,2,9880,12331,2023-02-13,2000-03-20
7007644,Maria Vitória Castro,1,8,10041986,2,9974,12331,2024-02-14,2005-09-12
7101060,Marina Aparecida,1,8,28111978,2,9880,12392,2024-01-22,2013-06-24
7102354,Marina Camargo,1,8,16041976,2,9880,12381,2022-07-11,2000-12-11
7123952,Mateus Cassiano,2,8,1091980,1,9880,12381,2021-03-23,2015-08-10
7129139,Mateus Melo,2,8,18041995,1,9974,12330,2021-02-11,2015-07-27
7130029,Mateus Montenegro,1,8,16121977,1,9880,12331,2022-04-25,2009-12-01
7135704,Mateus Pastor,8,8,25041979,1,9974,12381,2020-11-10,2012-03-12
7184735,Mathias Jesus,1,8,28111970,1,9880,12381,2022-02-14,2000-02-28
7191636,Mathias Montenegro,2,8,13081969,1,9974,12051,2021-12-01,2014-07-21
7231494,Matteo Nunes,1,8,23021972,1,9880,12381,2022-06-17,2002-01-14
7246424,Maya Azevedo,1,8,22011978,2,9974,12381,2023-07-18,2000-06-12
7373017,Melissa Fonseca,2,8,22091987,2,9880,12380,2020-09-08,2008-10-01
7381541,Melissa Souza,2,8,4051978,2,9880,12331,2024-01-03,2000-10-02
7393657,Miguel Porto,2,8,21041980,1,9974,12331,2023-03-20,2000-03-13
7478047,Natália Araújo,2,8,27121983,2,9880,12330,2023-03-27,1998-06-29
7510949,Nathan Carvalho,1,8,21091989,1,9880,12392,2014-05-20,2010-08-16
7526971,Nicolas da Conceição,2,8,10011982,1,9974,12331,2012-06-25,2000-03-13
7621107,Noah Araújo,1,8,28111986,1,9880,12392,2021-05-10,2000-04-10
7682462,Oliver Sousa,1,8,10021977,1,9974,12381,2022-02-14,2007-01-15
7695527,Olivia Brito,8,8,26121970,2,9880,12392,2014-02-28,2002-09-02
7707828,Olivia da Rosa,1,8,8051981,2,9974,12381,2020-11-11,1998-08-10
7964537,Pietra Almeida,1,8,21011979,2,9880,12392,2022-10-18,2015-08-03
8256455,Rebeca Cavalcante,1,8,21031973,2,9880,12051,2023-02-22,2008-09-22
8277048,Rebeca Pacheco,2,8,21091977,2,9880,12051,2024-05-31,2006-02-06
8278816,Rebeca Silva,3,8,27121963,2,9974,12381,2022-11-16,2003-05-12
8337453,Ryan Brito,2,8,5071977,1,9880,12381,2024-05-06,2023-07-20
8337976,Ryan Caldeira,1,8,27091983,1,9974,12381,2014-05-20,2007-11-26
8347295,Ryan Pimenta,1,8,24071990,1,9974,12381,2023-07-31,2004-03-01
8400088,Sabrina Vasconcelos,3,8,20041982,2,9880,12381,2022-01-17,2009-12-01
8436242,Sara Garcia,1,8,23091969,2,9974,12051,2022-01-17,2004-04-26
8543384,Sophie Abreu,1,8,26032001,2,9974,12331,2014-01-07,2011-05-02
8638320,Calebe Mendonça,8,8,5031980,1,9974,12051,2023-06-20,2015-06-15
8708594,Erick Campos,1,8,2071994,1,9974,12381,2023-05-02,2015-06-08
8750734,Igor Melo,1,8,25011982,1,9880,12392,2024-01-09,2002-10-07
8753710,João Felipe Caldeira,1,8,13091977,1,9880,12051,2017-02-23,2007-11-19
8756172,João Felipe Pimenta,1,8,20121986,1,9974,12331,2011-08-01,1982-12-24
8813701,Luiz Gustavo Pires,3,8,27051990,1,9974,12392,2019-07-08,2009-12-01
8813941,Luiz Miguel da Rosa,2,8,4061977,1,9880,12381,2023-07-31,2005-05-30
8827463,Miguel Pimenta,1,8,9021994,1,9880,12392,2014-08-01,2010-09-27
8871269,Raul Melo,3,8,5101964,1,9974,3003,2024-01-11,2016-02-15
8903324,Thiago da Mata,3,8,24101969,1,9880,12331,2017-11-17,2011-06-27
8942385,Alexia Rios,1,8,10081977,2,9880,12381,2021-02-11,2011-11-21
8944770,Alice Cavalcante,2,8,27081977,2,9880,12051,2023-12-18,2004-05-03
9006775,Caroline Ferreira,1,8,25011981,2,9974,12050,2020-06-08,2015-07-13
9007920,Clara Pereira,3,8,12101979,2,9880,12425,2022-04-06,2008-05-16
9019526,Giovanna Araújo,1,8,12041999,2,9974,12331,2016-10-03,2005-06-13
9053335,Isabelly Fogaça,2,8,16101982,2,9880,12381,2014-05-20,2004-06-14
9060976,Kamilly Cavalcante,3,8,16041972,2,9880,12331,2020-08-27,2014-07-28
9067419,Laura da Cruz,2,8,5091985,2,9880,12331,2024-02-14,2015-09-21
9149509,Rebeca Macedo,2,8,9011984,2,9880,12381,2023-04-19,2011-09-12
9150098,Sabrina Machado,3,8,18071987,2,9880,12331,2024-01-02,2007-09-10
9150595,Sabrina Sales,1,8,29011968,2,9880,12392,2020-11-16,2014-03-31
9154296,Sarah Rodrigues,3,8,13091965,2,9880,12381,2020-10-01,2022-02-07
9191654,Alice Souza,3,8,18101988,2,9880,12331,2022-05-23,1998-10-26
9227512,Caroline Gonçalves,2,8,24061982,2,9880,12381,2023-03-16,2004-11-08
9259876,Heloisa Casa Grande,3,8,5111977,2,9880,12331,2021-03-22,2011-01-31
9266287,Jade Dias,1,8,27101980,2,9880,12381,2020-07-24,2008-10-01
9328979,Maria Eduarda Montenegro,1,8,19031985,2,9880,12380,2012-10-01,2008-06-23
9368611,Sabrina Siqueira,3,8,1091980,2,9974,12331,2020-11-18,2003-02-03
9448864,Thales Aparecida,3,8,30051980,1,9880,12331,2023-12-18,2002-12-16
9492122,Theo da Mota,1,8,20101981,1,9880,12392,2024-05-20,2002-02-18
9568504,Theodoro Monteiro,3,8,24051990,1,9880,12331,2014-06-02,2004-02-16
9675939,Vicente Alves,8,8,4101990,1,9880,12331,2013-03-01,1986-01-24
9682583,Vicente Casa Grande,2,8,12061978,1,9880,12381,2013-02-19,1998-09-14
9701714,Vinícius Abreu,1,8,17051972,1,9974,12381,2021-09-17,2011-01-10
9718244,Vinícius Rocha,1,8,3111980,1,9880,12392,2021-03-01,2013-05-27
9722781,Vitor Abreu,2,8,15081987,1,9974,12381,2015-07-01,1999-03-15
9737693,Vitor da Cunha,1,8,26091982,1,9974,12381,2024-01-08,2005-05-30
9737831,Vitor da Mata,8,8,26081971,1,9880,12380,2005-02-21,1998-07-13
9808837,Vitor Rios,2,8,2081979,1,9880,12330,2022-04-01,2005-09-12
9813357,Vitor Vargas,1,8,9061981,1,9880,12381,2023-10-16,2009-12-01
9858403,Yago Camargo,3,8,22111982,1,9880,12331,2024-01-31,2004-02-16
9878919,Yago Fonseca,2,8,22021986,1,9880,12392,2024-02-14,2000-03-13
9940340,Yuri Costela,1,8,15111980,1,9880,12392,2022-01-21,2007-08-27
9945422,Yuri Guerra,2,8,10041978,1,9974,12331,2023-03-23,2000-03-20
750224,Alice da Rocha,2,8,25061981,2,9882,12330,2024-01-29,2004-05-03
768046,Alice Pacheco,2,8,22041980,2,9882,12392,2012-11-26,2001-07-16
1018647,Ana Julia Freitas,1,8,15081976,2,9882,12381,2024-06-10,1987-12-23
1197524,Ana Siqueira,3,8,7101977,2,9882,12381,2023-08-07,2005-07-11
1267739,André Casa Grande,3,8,1061979,1,9882,12331,2023-07-31,2003-05-05
1291483,Anna Liz da Cruz,5,8,15081985,2,9882,12331,2023-01-02,2007-07-30
1461096,Arthur Farias,1,8,6111978,1,9882,12381,2023-09-25,2011-01-03
1475369,Arthur Gabriel Oliveira,2,8,30091986,1,9882,12392,2020-11-19,2023-10-25
1602819,Aurora Brito,2,8,30041980,2,9882,12060,2020-11-09,2016-01-25
1766692,Benicio Sousa,1,8,22111983,1,9882,12331,2024-04-09,2001-08-20
2057570,Bruno Brito,2,8,14041978,1,9882,12392,2023-07-20,2009-10-19
2073746,Bruno Mendes,2,8,14091978,1,9882,12331,2023-06-13,2005-03-28
2094023,Bryan da Rosa,1,8,17031994,1,9882,12381,2019-01-07,2013-06-24
2136582,Caio Alves,2,8,4071988,1,9882,12330,2014-09-08,2011-08-22
2662709,Daniela Sousa,1,8,22051986,2,9882,12010,2021-05-10,2009-12-01
2667774,Danilo da Paz,3,8,19011975,1,9882,12331,2020-11-23,2010-08-16
2689289,Danilo Lopes,1,8,5121983,1,9882,12392,2017-03-16,2009-12-01
3002708,Benjamim Carvalho,2,8,18021988,1,9882,12083,2024-02-19,2008-06-09
3283033,Noah Lima,8,8,14091983,1,9882,12392,2022-07-04,2000-05-08
3496971,Isabella Rios,2,8,15081983,2,9882,12330,2017-11-29,2009-12-01
3584585,Maria Helena Camargo,3,8,15071981,2,9882,12331,2020-09-01,2011-04-25
3777992,Eloah Novais,2,8,24011969,2,9882,12331,2024-02-19,2003-10-27
3818314,Emanuelly Cardoso,2,8,2031983,2,9882,12381,2017-11-16,2004-12-06
3921224,Enzo Gabriel da Cruz,3,8,11031984,1,9882,12050,2016-11-10,2010-09-13
4242523,Gabriela Almeida,8,8,28101982,2,9882,12425,2022-12-30,2004-03-29
4331476,Gael Henrique Gomes,8,8,27061985,1,9882,12331,2020-08-19,1992-09-18
4343344,Gael Henrique Rios,1,8,19081985,1,9882,12381,2024-05-06,2005-02-14
4430918,Gustavo Henrique Duarte,1,8,30121986,1,9882,12331,2024-03-05,2007-10-05
4434501,Gustavo Henrique Sá,2,8,26091970,1,9882,12050,2024-01-22,2004-07-12
4683689,Ian Siqueira,3,8,5121977,1,9882,12331,2009-02-09,2001-06-18
4708383,Igor Pinto,1,8,6031982,1,9882,12050,2024-02-14,2010-05-03
4882743,Isadora Lima,1,8,29021984,2,9882,12381,2023-09-04,2000-03-20
4926595,Ísis Albuquerque,8,8,14071975,2,9882,12331,2014-04-28,2001-01-08
4960639,Jade da Luz,2,8,16041981,2,9882,12050,2017-02-06,2014-07-21
5093807,João Guilherme Rezende,2,8,8031979,1,9882,12083,2022-03-15,2003-10-13
5223708,Joaquim da Rosa,3,8,8111966,1,9882,12331,2023-02-09,2006-08-21
5510815,Kelly da Luz,1,8,30031986,2,9882,12381,2023-10-23,2011-01-17
5691164,Léo Nascimento,1,8,2121978,1,9882,12050,2024-06-03,2001-03-19
5766654,Levi Barros,1,8,30101982,1,9882,12331,2023-12-15,2004-11-22
5826464,Liam Ramos,1,8,8101976,1,9882,12331,2023-12-08,2009-12-01
5840769,Lívia Araújo,1,8,9011982,2,9882,12392,2023-08-16,2011-03-28
5942096,Luan Santos,2,8,28081995,1,9882,12331,2022-06-27,2000-04-10
5992746,Luara Gonçalves,2,8,18091980,2,9882,12422,2020-11-23,2000-03-13
6033632,Lucas Gabriel Lima,1,8,5071971,1,9882,12331,2023-09-04,2013-02-18
6037167,Lucas Gabriel Novaes,1,8,23011979,1,9882,12331,2024-01-22,2003-01-06
6173180,Luiz Felipe da Paz,1,8,21071987,1,9882,12381,2023-07-31,2005-09-12
6641177,Maria Cecília Ramos,2,8,10021977,2,9882,12050,2024-02-14,2001-12-17
6740150,Maria Gomes,2,8,17041982,2,9882,12050,2012-09-18,2009-12-01
6752168,Maria Helena da Rosa,1,8,4011987,2,9882,12381,2023-08-21,2005-06-06
6753635,Maria Helena Duarte,1,8,29041981,2,9882,12392,2015-07-22,2000-07-10
6853766,Maria Laura Costa,2,8,23071982,2,9882,12331,2017-04-24,2015-10-19
6888591,Maria Liz Martins,1,8,13121981,2,9882,12381,2017-07-20,1998-07-06
7144526,Matheus Correia,8,8,22061978,1,9882,12050,2006-01-13,2001-11-19
7379346,Melissa Pires,2,8,26031989,2,9882,12392,2014-06-06,1988-08-24
7664286,Oliver Cunha,1,8,4031979,1,9882,12392,2023-08-07,2002-04-15
7774264,Otávio Pimenta,1,8,14051977,1,9882,12392,2022-06-13,2006-08-21
7932119,Pedro Miguel Alves,1,8,10071987,1,9882,12381,2019-10-22,2000-11-06
8124840,Raquel Costa,2,8,24121999,2,9882,12331,2023-12-04,2015-06-22
8137075,Raul da Cruz,1,8,4041972,1,9882,12050,2020-06-29,2010-04-05
8206060,Ravi Santos,1,8,26011973,1,9882,12381,2024-05-21,2002-10-14
8238564,Ravy Pereira,3,8,18051988,1,9882,12392,2024-04-01,2002-09-30
8296883,Rhavi Fogaça,1,8,23051976,1,9882,12381,2017-03-17,2006-10-02
8365072,Sabrina Cavalcanti,2,8,13091991,2,9882,12331,2007-10-29,2005-10-17
8453564,Sara Vargas,2,8,8021967,2,9882,12010,2022-08-30,2004-06-21
8655227,Cauê Guerra,3,8,12041982,1,9882,12331,2022-03-29,2008-08-11
8669562,Davi Lucas Cassiano,2,8,3011983,1,9882,12392,2022-10-11,2000-08-07
8879288,Ravi Lucca da Rosa,2,8,9111983,1,9882,12083,2016-03-01,2005-06-20
8985049,Bárbara Almeida,2,8,28021974,2,9882,12331,2021-03-29,2009-03-23
9145842,Olivia Pereira,2,8,5061989,2,9882,12331,2013-08-05,2003-12-08
9307111,Luiza Gonçalves,2,8,25091979,2,9882,12050,2019-02-01,2014-03-31
9431743,Stella Vasconcelos,1,8,28061979,2,9882,12381,2020-07-27,2022-08-15
9479054,Théo Caldeira,8,8,8011984,1,9882,12331,2024-04-01,2004-12-06
9576943,Theodoro Silva,8,8,18071980,1,9882,12083,2024-01-08,2000-07-03
9665575,Valentina da Costa,1,8,22091981,2,9882,4008,2023-12-11,2000-03-13
9856651,Vitória Ribeiro,3,8,15061981,2,9882,12331,2024-01-08,2013-09-16
774877,Alice Silveira,1,8,3031985,2,9897,12060,2013-10-07,2012-05-28
777241,Alice Sousa,1,8,1051967,2,9897,12083,2004-12-31,1992-08-31
797554,Alícia da Costa,2,8,18091982,2,9897,12331,2023-01-13,2005-03-28
831117,Allana da Cruz,2,8,25041983,2,9897,12051,2019-10-07,2007-09-17
851553,Allana Sampaio,2,8,27061980,2,9897,12060,2023-08-08,2005-02-14
866186,Amanda Oliveira,2,8,4061979,2,9897,12051,2023-02-06,2011-05-09
929978,Ana Castro,2,8,12091977,2,9897,12331,2022-05-25,2010-04-12
963948,Ana Clara Melo,1,8,19031976,2,9897,12392,2011-03-11,1998-08-10
1122564,Ana Liz Almeida,3,8,21011980,2,9897,12010,2023-08-14,2004-04-26
1482379,Arthur Gabriel Vieira,2,8,23081985,1,9897,12381,2013-06-28,2008-02-25
1493817,Arthur Miguel Oliveira,3,8,15121981,1,9897,12381,2022-10-31,1999-05-03
1679085,Aylla Rios,1,8,17051989,2,9897,12392,2024-03-06,2014-03-17
1713510,Bella da Luz,2,8,29061965,2,9897,12381,2021-10-08,2007-11-05
1713766,Bella da Luz,1,8,16011995,2,9897,12051,2024-04-15,2008-01-14
1724504,Benicio Cavalcante,1,8,3041977,1,9897,12060,2022-05-16,2010-07-05
1780871,Benjamim da Luz,1,8,19111990,1,9897,12060,2023-08-07,2005-03-14
1785580,Benjamim Novais,2,8,28091984,1,9897,12392,2019-01-03,2010-07-26
1881307,Bernardo Lopes,3,8,29121980,1,9897,12381,2022-07-05,2015-04-06
1936506,Bianca Rios,1,8,23101986,2,9897,12331,2022-05-17,2005-01-17
1940545,Bianca Souza,2,8,11081983,2,9897,12331,2012-05-07,2000-04-10
1988829,Brenda Lopes,1,8,22101982,2,9897,12392,2020-11-20,2010-12-13
2181816,Caleb Araújo,3,8,5071988,1,9897,12392,2023-08-11,2004-05-10
2774721,Davi Lucca Fernandes,2,8,12111975,1,9897,12331,2019-06-05,2023-10-25
2895738,Diego Rodrigues,2,8,13081980,1,9897,12381,2023-09-25,2002-09-16
2959154,Dom Siqueira,1,8,15081995,1,9897,12060,2021-03-25,2001-11-19
3203431,Juan Moreira,1,8,15121986,1,9897,12331,2023-12-22,1999-07-26
3293909,Pedro da Costa,8,8,13101953,1,9897,12060,2021-04-05,2009-01-19
3350300,Rodrigo Pacheco,1,8,24121978,1,9897,12051,2008-01-14,2002-01-28
3392992,Yan Moraes,3,8,24021978,1,9897,12331,2023-07-03,2000-03-13
3489348,Isabela Araújo,1,8,30011979,2,9897,12331,2023-06-05,2009-09-14
3526983,Larissa Monteiro,3,8,4111979,2,9897,12331,2008-08-05,2005-06-27
3550337,Luara Teixeira,1,8,30071979,2,9897,12381,2020-09-08,2005-06-13
3653746,Raquel Silveira,3,8,2021968,2,9897,12331,2017-11-16,1993-08-16
3679683,Eduarda Moraes,3,8,23121978,2,9897,12331,2019-01-07,2004-07-26
3691143,Eduardo Brito,2,8,4061977,1,9897,12392,2022-09-26,1993-03-25
3762915,Eloá Sá,1,8,31051982,2,9897,12331,2022-05-09,2009-11-23
3881635,Enrico Abreu,2,8,2101989,1,9897,12331,2015-07-01,2002-08-19
3926639,Enzo Gabriel Gomes,2,8,31121983,1,9897,12051,2024-04-15,2001-07-16
3969225,Erick Borges,8,8,10101991,1,9897,12331,2021-02-01,2007-12-10
4066920,Evelyn Marques,1,8,26081977,2,9897,12392,2024-01-10,2010-07-26
4349809,Gael Ribeiro,2,8,3061980,1,9897,12051,2019-09-03,2005-02-21
4359110,Giovanna Gomes,1,8,15021985,2,9897,998,2011-08-29,2013-02-25
4430859,Gustavo Henrique Carvalho,1,8,8091974,1,9897,12331,2014-08-22,2023-10-05
4433158,Gustavo Henrique Nascimento,1,8,14031981,1,9897,12381,2024-03-27,2001-10-15
4664336,Ian Abreu,2,8,24121985,1,9897,12331,2013-10-08,2005-10-17
4761095,Isabel Monteiro,2,8,13011988,2,9897,12331,2017-01-11,2008-03-10
4929605,Ísis Cirino,2,8,7091979,2,9897,12050,2021-03-22,2009-12-01
5221285,Joaquim Alves,1,8,27121969,1,9897,12331,2021-06-07,2018-11-05
5279204,José Miguel Campos,2,8,25121976,1,9897,12060,2023-10-23,2001-06-18
5426451,Júlia Porto,2,8,8121982,2,9897,12381,2023-02-06,2009-12-01
5505064,Kamilly Oliveira,3,8,21101982,2,9897,12381,2010-12-02,2000-05-22
5582021,Larissa Casa Grande,2,8,17121979,2,9897,12051,2020-11-27,2005-03-14
5795398,Levi Silva,1,8,23111990,1,9897,12381,2023-11-01,2000-04-10
5796007,Levi Vasconcelos,2,8,8031984,1,9897,12331,2024-03-11,2001-09-10
5875479,Lorena Farias,1,8,7011998,2,9897,12381,2017-03-01,2010-06-28
5949877,Luana Cardoso,2,8,24051986,2,9897,12330,2023-02-07,2023-12-04
6199271,Luiz Fernando Fogaça,3,8,18091983,1,9897,3003,2017-09-11,2009-07-06
6205987,Luiz Fernando Santos,1,8,16071986,1,9897,12331,2019-01-02,1993-07-21
6244325,Luiz Henrique Fernandes,1,8,12061972,1,9897,12331,2024-04-22,2007-07-30
6312066,Luiza Costela,2,8,25111982,2,9897,12051,2022-05-02,2001-01-08
6438747,Maitê Novais,1,8,13041980,2,9897,12381,2017-08-21,2007-10-01
6479461,Manuela Santos,1,8,27091974,2,9897,12083,2021-06-07,2000-10-16
